coc_num,total_population,total_homeless,homeless_rate,fnd_per_person,pop_AIAN,pop_asian,pop_black,pop_multi,pop_NHPI,pop_white,pop_under_18,pop_18_to_24,pop_25_to_34,pop_35_to_44,pop_45_to_54,pop_55_to_64,pop_over_64,pop_female,pop_male,pop_hisp_latx,pop_non_hisp_latx,disadvantaged_county,persistent_poverty_county,percent_rural,percent_urban,percent_poc,poverty_rate,pop_density,med_hh_income,employment_access_index,housing_cost_burden,overcrowded_housing,vacancy_rate,housing_units,airports_primary,highway_miles,funding_tot,fnd_per_impov,fnd_per_hmls,pc1,pc2,pc3,pc4,pc5,pc6,pc7
MN-505,751895,881,0.0011717061557797298,62.68462085796554,0.009008867469753327,0.01327960220109112,0.03163250209805408,0.04817079796753875,2.762492422784409e-4,0.8976319810212843,0.24054612355561295,0.08669808275773029,0.11722161254922213,0.13012200632625395,0.12025821444709832,0.13671680330514493,0.16843715705893744,0.4905958298366794,0.5094041701633206,0.03295461881092247,0.9670453811890776,0.15384615384615385,0,0.98358852220905435,0.2413156993640411,0.10247175480895736,0.0875532729849088,2.571106487173292e-5,71767.43904933534,5335.658506839386,0.42057529712662006,0.001227307905177451,0.16921705245128899,0.4579455908188537,2.659944742949481e-6,0.1722130120774586,47132253,715.9597662187939,4115.275735615122,-1.155124511897677,1.118965312192,1.707332126835612,-0.508076021837921,-0.6345666740168454,0.12797947231326834,-0.16887106540819466
MN-506,171047,260,0.0015200500447245494,78.76336328611434,0.07659719197331599,0.008311902190451755,0.01148629699685544,0.06396524873054042,2.7447774641836377e-4,0.839364882362418,0.2391757323904587,0.08696601755494035,0.10902479768137842,0.11706441730466144,0.10705326100430314,0.14064612097207382,0.2000696530921841,0.49085360454752053,0.5091463954524795,0.035493562991777396,0.9645064370082226,0.25,0,0.9980174981218406,0.15282151021241866,0.16741012686102652,0.1303605876907166,4.4853292197641595e-6,55939.10070916181,1960.4815167760908,0.4482583934154589,0.0012542617285115328,0.2403473511338362,0.5264810256360241,1.1692682889498209e-5,0.11865698884861776,13472237,604.1961353609588,4318.024679487179,-1.8861235078393863,-0.2431286479140832,0.5440932434092751,-0.7202558621690313,-0.693943418049161,-0.21525886335639005,0.06355324241418248
MN-508,244558,184,7.523777590592007e-4,106.3348121917909,0.01227651150520181,0.009034191373414586,0.018789345856878754,0.048018559765425184,0.0013895657707659527,0.9104918257283137,0.2310233909990577,0.09064956442564223,0.1103786375727117,0.1197382180217648,0.1059095770694255,0.13532028929612297,0.20698032261527513,0.4957595613640972,0.5042404386359027,0.03628129634562855,0.9637187036543714,0.1,0,0.9918548708022019,0.346876966042763,0.09684819140775605,0.10498727508875194,1.095919646624083e-5,61729.68174011891,4538.283859043662,0.47294446489689973,0.0019567702440470448,0.2240781208618809,0.5351450374029392,0,0.15480795703473438,26005029,1012.8352421938736,14133.167934782608,-1.994671782181452,0.23093064715855638,0.2710532779506374,0.0024516682210903723,-0.7107942200447794,0.06664310110426536,-0.11489526006230077
MN-509,199499,736,0.0036892415500829577,335.42822269785813,0.016730401529636712,0.010536379188890006,0.016096407366408372,0.04519472677870585,1.1572909328771259e-4,0.9113263560430713,0.18755748390450674,0.12200583836525773,0.1146229055864358,0.11832686847682648,0.10930439476946455,0.13987083616587356,0.20831167273163514,0.4965159755268525,0.5034840244731476,0.01882972767625065,0.9811702723237493,0,0,0.989527859,0.607123772,0.096717277,0.137672567,1.2328036400291997e-5,57480,8352,0.506714764,0.001507613,0.178849633,0.526368553,1.00251e-5,0.12065859119200001,66917595,2436.4201961735644,90920.64538043478,-2.4353615213703375,-0.12165294900128576,-0.9276299537709103,0.1913673922313917,0.004403390238013616,0.6172771252686855,0.020561228520839636
MN-511,275162,155,5.633045260610113e-4,115.46536949142687,0.010140180793921132,0.017757481611798395,0.02063970354288709,0.05281578110085905,0.0019876101888416835,0.8966592427616926,0.24263246515960304,0.07673127216709061,0.10975172858524702,0.11754021423709382,0.10929316089277398,0.13673557123920754,0.20731558771898398,0.49565435460179846,0.5043456453982016,0.09695840647726865,0.9030415935227314,0.1111111111111111,0,0.9953534573173934,0.20496223965246255,0.14633197885824353,0.09721167932275895,8.804772641585691e-6,59733.362535524524,2660.4986589718055,0.37593161737646913,8.998138716644178e-4,0.13239311592439246,0.47491659447740603,0,0.1680607075469442,31771682,1187.7726040310713,11387.69964157706,-1.623302410163019,0.6788368607907433,1.4786886694377077,-0.7977194026454909,-1.5574964047559312,-0.8123312946851058,-0.3778206528730368
MO-500,996179,452,4.5373371653086443e-4,88.3347179573149,0.001088382359841445,0.04772153732223258,0.2455113153003915,0.06534680329758434,2.1420833698847558e-4,0.6401177533829616,0.22121916320997614,0.08395794577260295,0.1272664150155827,0.12683094224667826,0.11820175834672864,0.13574207971359137,0.18678169569483996,0.5215689461759672,0.4784310538240329,0.037335267875956486,0.9626647321240435,0,0,0.257128942,0.986453878,0.351900612,0.092998416,7.57147534663839e-4,68661,31720,0.455518738,4.662429999999999e-4,0.072317722,0.44328679899999995,1.00384e-6,0.87276238369,87997191,949.8518550822942,194684.05088495577,-0.4271004528412523,1.191404293665756,0.19865311752353357,-0.4781810331832427,0.1631053967577283,-0.3465444695845714,0.023091943551142968
MO-501,304709,1235,0.004053047333685582,618.9767614346803,0.0024619609692497608,0.0347309874197262,0.43814929886125636,0.05972162503294173,3.363524141087701e-4,0.4645997753027172,0.18562718988499158,0.08795362817245461,0.19798777929029815,0.14219624781224732,0.1111497770453995,0.12626019671862687,0.14882518107598197,0.5148903650177921,0.485109634982208,0.051192559764456226,0.9488074402355438,1,1,0,1,0.560666078,0.204324678,0.001906180444571333,45782,54058,0.47346435400000003,8.637140000000001e-4,0.188686389,0.580734406,0,2.59078522541,188607790,3029.3783770684827,152718.85829959513,-0.38521561727140674,-0.5926554201758987,-2.7630182404508385,-2.5779497488921423,0.3615607977726476,-0.227822423665892,1.822123461783375
MO-503,491152,578,0.001176825096915008,32.645081359741994,0.0012600023886301206,0.024246586249452605,0.04508141247661133,0.05612086468410367,5.07583900632987e-4,0.8727835503005693,0.23167228748673546,0.07970342545178202,0.12567996172723567,0.13894549084229613,0.12421913913842968,0.1369137268104258,0.16286596854309526,0.5039326052845553,0.49606739471544475,0.038812205546794556,0.9611877944532055,0.3333333333333333,0,0.89883988149493,0.5059615972311285,0.12359921158823746,0.06092246094278757,1.1737343798047241e-4,83988.15290989347,14105.657258852656,0.40264163933209673,0.001078937489685221,0.05980249655353062,0.3950345308911457,0,0.1890211479818069,16033697,535.8463997440791,9246.653402537486,-0.5361899984564107,2.140021326236089,2.1024818182856224,-0.17536119107128875,-0.5317861252120993,0.22611726757847164,-0.381338334598917
MO-600,418025,621,0.0014855570839064649,39.470213503977035,0.003008246826652127,0.015497171542925098,0.023419671584053472,0.05846809730738407,0.001626333440658806,0.8979804792983265,0.2246181325164616,0.11295457384930753,0.13610030123687583,0.1268318302338172,0.11359082685126487,0.1196271326043802,0.16627720270789279,0.5090949474570703,0.4909050525429297,0.04418140845591808,0.9558185915440819,0.3333333333333333,0,0.9148760133309829,0.5566819044543713,0.11268464772095926,0.1422765004209174,8.817173523645256e-5,51506.746388373904,14923.454061359966,0.4578175866718235,0.004047107844973131,0.05620932053863699,0.4403133780203624,2.3922006694336465e-6,0.20128899795640626,16499536,277.4190634940171,8856.43370907139,-0.7595848842571363,-0.44864771180557156,0.5495774761010038,-0.8035497346973477,-0.765936040722998,1.2130408703714615,-0.5979682671516725
MO-602,178816,292,0.0016329634931997136,63.46306818181818,0.010698261044266357,0.014850324798535616,0.015391655691229323,0.09164676205995938,0.0066522311761948345,0.8607607652298145,0.2451672476532876,0.0911693676170078,0.1287932598266875,0.12524177421293614,0.11773994383188906,0.12430746030531849,0.16758094655287342,0.506693184425916,0.493306815574084,0.0852793653222017,0.9147206346777983,0.5,0,0.9375630045713216,0.5686901463637245,0.16249664458187185,0.16406572141454903,5.4653209049102885e-5,50104.214030064424,6350.896921975662,0.4434681313552255,3.802050827753803e-4,0.10433181419422373,0.42822230646689335,5.5923425545812465e-6,0.24387393925710316,11348212,386.8149155999773,19431.869863013697,-0.9488332015199871,-0.7880917794438528,1.2704391318523889,-1.4385701627580787,0.012886957147756714,-0.09489929668729698,-0.6481690391218451
MO-603,117330,268,0.0022841557998806786,135.80675871473622,0.003683324585060363,0.011049973755181089,0.05173849300439827,0.06111422831182465,0.005420912595703089,0.8669930677478326,0.22061228639373393,0.08832447819514308,0.12704544851790625,0.12922018794699294,0.1192658928366205,0.13740640222070952,0.1781253038888938,0.4869559836275715,0.5130440163724286,0.058443912055659186,0.9415560879443409,0.3333333333333333,0,0.9633009074775172,0.5150699944318766,0.1534049261135771,0.13863355167374072,3.5889688125804644e-5,53634.69446859286,8056.903008608199,0.4117097209958749,7.992544421506804e-4,0.12416605646550566,0.4305207534825705,0,0.20784279065493544,15934207,979.6096044220445,19818.665422885573,-1.344045306395896,0.04782212674665387,1.0244592255676088,-1.1523556165167168,-0.5382493609057762,0.0849621549150607,-0.4157306005290661
MO-604,1031627,2181,0.0021141362139610537,307.5843003333569,0.007506258642581388,0.031169325197526358,0.23220155142368054,0.10400296096766068,0.0027131922418534835,0.6224067115266976,0.24797850842783445,0.08558210303592231,0.15035827211563607,0.13238618263081567,0.11485913986163612,0.12141406937213228,0.14742172455602312,0.508694101704586,0.49130589829541405,0.18154958039131777,0.8184504196086823,0.6666666666666666,0,0.5158704317758582,0.9539035295454565,0.45172722337495336,0.1517869980149618,4.387703574494625e-4,54115.912846406696,26866.416389838574,0.47705481722589266,0.0015445801545496357,0.10796409654891906,0.448066016152909,0,0.6932287893753164,317312269,2026.4206048994922,48496.44948800244,0.7046209169165374,-0.9260805174325238,0.4968112138336659,-1.1032926834589358,0.16411156600789278,-0.5433534597648466,0.2756079141257438
MO-606,2917216,1911,6.550766209975538e-4,68.73721863585007,0.0028031758476014233,0.012305578371879454,0.04053506549631622,0.05985776003568119,0.0015863308904091563,0.8829120893581126,0.22519070007859446,0.09531978436609766,0.12225829643200349,0.1221646257977815,0.11749340117730997,0.1355126911744144,0.18206050097379856,0.5005587761008607,0.4994412238991393,0.04078364715844661,0.9592163528415534,0.6039603960396039,0.10891089108910891,0.9856562036125475,0.22855909850609146,0.12105857090868313,0.14159458161532673,1.8284662002801416e-5,54911.44668889791,5303.778554964733,0.4186126324858595,0.001252660334031708,0.16875235667742275,0.4645480484998646,1.3711708236071651e-6,0.13944949347413643,200521314,485.4509109860578,1038.911326297465,-1.609178878999288,-0.0501177339164434,0.8817058575562908,-1.1166621994025574,-0.7069009464074101,0.19959981102801524,-0.2728682009334607
MS-500,569574,273,4.793055862802726e-4,168.84116901403505,0.0020081007793086446,0.01264599666396161,0.4894115868854465,0.027283899746108405,4.336490034170102e-4,0.46821676692175784,0.23489421149170328,0.09295951883291388,0.13130785309047477,0.13166154786787812,0.12184518477441739,0.12684134567532596,0.16049033826728662,0.5238290747771189,0.476170925222881,0.027995208235578495,0.9720047917644214,0.4,0.2,0.9224298752392307,0.6022976439465244,0.5397770965230435,0.15574453714686412,5.902903660700473e-5,56511.67965883274,9612.713650904008,0.48021133749089845,8.528227515873142e-4,0.1248774445396916,0.427981263286551,1.7556973989507948e-6,0.25915166473980056,96167540,1084.090473457962,70452.41025641025,0.01832693862890894,-0.8848220713422964,0.6497690131081062,-0.8891946379940168,0.7421390123250896,0.001405262502607564,0.7409643601939535
MS-501,1917989,469,2.445269498417353e-4,134.51415154101508,0.005685250328678534,0.007006424978922581,0.3893346641987512,0.03182771107299409,5.017664115841283e-4,0.5656441830090695,0.23524344484018928,0.10289812638620259,0.12353027447936495,0.12399302590190199,0.1196122418400352,0.12600975378341644,0.16871313276888955,0.5139765225130685,0.48602347748693153,0.031944673143421705,0.9680553268565782,0.8732394366197183,0.5915492957746479,0.9874124786913842,0.186977829866874,0.44120795280043473,0.21700400601380143,1.8656649884089278e-5,43901.36262095351,3632.3106024070003,0.47586614472993016,0.003110454063374425,0.1742185652327541,0.44963135864935616,2.6068968387201387e-6,0.18171639320994257,257996663,619.869439334037,7747.880206612811,-0.30838858305786554,-2.2473391929292568,0.12214117083524093,-1.4852730516364443,-0.023997466252424535,0.7513540890107706,0.40197701190523455
MS-503,494272,299,6.049300789848504e-4,67.82746949048297,0.00307678468844744,0.01814587434861095,0.1954872461652632,0.06520125851737821,4.865612995684324e-4,0.7176022749807318,0.23169427098017809,0.08430063406938171,0.12765370333711257,0.12576809177309475,0.12311263879640794,0.13516815535999585,0.17230250568382913,0.5087851902508084,0.4912148097491917,0.060069625657114635,0.9399303743428854,0.8333333333333334,0,0.9349892818012914,0.4265189018631259,0.29785624092098273,0.16477309769221402,5.443342388467328e-5,50879.33249101709,4330.911071232034,0.4876334059005608,0.0011731017995966412,0.14922656540134382,0.45463226711440863,2.0231776348043183e-6,0.2247038594062423,33525219,411.64164806308673,18687.41304347826,-0.8306649657053055,-1.110511282476481,0.43395508293022034,-0.8384535500279813,0.3691546715077363,0.18406844973287362,-0.003506649704479642
MT-500,1061705,2008,0.0018912974884737286,79.65571792541243,0.05780979050958687,0.008424869165821615,0.005510012833795478,0.060521284771936766,4.4428199906746584e-4,0.8672897607197918,0.2126033416827139,0.09030633298101844,0.1287282638597304,0.1278106765893987,0.11006703635600214,0.13351528226215126,0.1969690662689852,0.49321401682424315,0.5067859831757568,0.04390573645880087,0.9560942635411991,0.42857142857142855,0.05357142857142857,0.99799224790214,0.20369996218480413,0.14403530163993766,0.12788952487179772,2.816394015978872e-6,57258.56873802045,6270.988103098318,0.43922558566274245,0.0010139604913273865,0.1532325091904647,0.48502738529177036,1.130257482895908e-5,0.054457258540421716,84570874,622.8478681523209,752.088734348321,-1.88808750451083,0.15878966022169558,0.35264569103345733,-0.5485483412873444,-0.5604202643051786,0.05457900417807923,-0.102955312385203
NC-500,378499,627,0.0016565433462175593,156.96486912779162,0.004197692092426046,0.025161460248130242,0.27049598612841097,0.08194553425920337,7.736922680157811e-4,0.6174256350038136,0.22809639551119615,0.09985261415938357,0.13131819827274138,0.12119511816724414,0.1241040492320422,0.12934271086518073,0.16609091379221183,0.5243496922997363,0.47565030770026373,0.14623002534002172,0.8537699746599783,0,0,0.431665944,0.924185159,0.439076457,0.158251347,3.583305817858389e-4,53583,17876,0.467694818,0.001961179,0.10718676,0.440595616,0,0.356451054751,59411046,991.8706671595764,94754.45933014354,0.1857687133782249,-0.9124659612156178,0.16712052860022245,-0.8569790676022132,-0.06665629389768325,-0.19160723480192113,0.266659268040667
NC-501,259576,739,0.002846950411440195,67.21613708509261,0.0021241400052633558,0.011819993232828303,0.05527275461483514,0.08101432384676116,3.571562840708297e-4,0.8494116320162413,0.18079767467530078,0.07545531476507598,0.13675263990580963,0.13910739909488945,0.1271422789653777,0.13259869752382353,0.20814599506972295,0.5167886971558924,0.48321130284410757,0.08257478200080945,0.9174252179991905,0,0,0.7412616250000001,0.776965842,0.16687213,0.114939301,1.526631199858684e-4,55032,11240,0.514017632,0.004706352,0.164413055,0.48491386,3.85244e-6,0.3097131044,17447696,584.7968144950927,23609.872801082543,-1.3561473785195588,-0.19916800369635795,-1.1555295865554969,0.8868445383335436,-0.7245533116389864,1.1720519316590177,-0.2648677435872713
NC-502,317665,405,0.0012749279901783325,159.30513906159004,0.005513089912058536,0.055392337883457134,0.35583449619116403,0.0925885378710388,5.359494638871369e-4,0.49013558867839435,0.20142377923832364,0.10518966014480655,0.17973011945781028,0.14279989678359467,0.11815242634446957,0.11233284254944521,0.14037127548155007,0.5199860354275132,0.48001396457248674,0.15272081480244684,0.8472791851975532,0,0,0.4917546830000001,0.948869111,0.573909622,0.135030831,4.2654665347929675e-4,62812,26017,0.47945106899999995,0.002551334,0.065165698,0.438194324,0,0.42771368595,50605667,1179.7686341839226,124952.26419753087,0.8409073420501051,-0.27118249853870274,-0.2858212260242224,-0.3350824013799122,0.18091048522463385,0.1370182507432021,1.1760109773941652
NC-503,5182234,4180,8.066019403986774e-4,92.56307974514466,0.01803076673348449,0.016406326277484003,0.19053384746492064,0.06768629133775063,6.137355420580612e-4,0.7067290326443022,0.22046403105454526,0.09010136369859573,0.12135590581317801,0.11959083289582023,0.12710154893058248,0.1356559685926319,0.18573034901464636,0.5060884948693041,0.4939115051306959,0.10268218217853525,0.8973178178214647,0.5822784810126582,0.06329113924050633,0.9469141635438452,0.3228970211238908,0.3345889050607209,0.15293365298317388,5.1728878916300095e-5,52751.336948891156,5269.143945834943,0.458006202121559,0.0018233256259423934,0.1600351751699756,0.4601552149299146,5.789011123638955e-7,0.2089638419903646,479683539,605.2499102687926,1452.6180697716675,-0.8200179281041966,-0.8067401011139884,0.23209996140023564,-0.6023812066231443,-0.3555147738290572,-0.036732095769279854,0.165694962319707
NC-504,532956,665,0.0012477577886354596,146.83762637065723,0.0037177218445427988,0.05389832980818321,0.354481035204158,0.07579584582490433,1.2667508608147894e-4,0.5119803922321302,0.2215983071417916,0.11660131826360484,0.1339203332676473,0.12287402829165339,0.1256457336915985,0.12312633635796069,0.15623394298574367,0.5252501441102642,0.47474985588973584,0.09795446299819333,0.9020455370018067,0,0,0.634906923,0.85843314,0.503717005,0.152779862,3.185567419794566e-4,54794,18760,0.487420638,0.004562175,0.094890574,0.431677287,1.8763300000000001e-6,0.434623486176,78257994,961.105897390176,117681.1939849624,0.7286697131976788,-1.0356081680882214,-0.10262539454263467,-0.48001187062934636,-0.27507070038001435,0.8132821901774067,0.5415651462515846
NC-505,1095170,2095,0.001912945022233991,66.5147036533141,0.004176496537967278,0.06672708441222165,0.33044574870053894,0.09337706427297313,4.162111360454188e-4,0.5048573949402536,0.23066727031247514,0.09120651937473141,0.1709991811874727,0.14744726794269372,0.13151314079154236,0.11119757079721922,0.11696904959386545,0.5167396759766064,0.48326032402339364,0.15437180455316357,0.8456281954468364,0,0,0.11282812700000001,0.9915561169999999,0.537340322,0.108956439,8.075683020965119e-4,69240,37348,0.454289757,0.001324802,0.073862714,0.4160103,9.131e-7,0.7583942733,72844908,610.4706088395023,34770.839140811455,1.4483693924683176,0.5930629157197654,0.7082921297680264,-0.9706758444896576,0.363096471700328,-0.34892895891529674,0.8654053201243405
NC-506,430642,593,0.0013770138537346566,64.18496802448438,0.0028286146612604515,0.01070496513650066,0.10757913414269679,0.061575317160183836,2.8945058513730077e-4,0.817022518314221,0.17565107654036288,0.09101453091166604,0.11382774446295549,0.11814253094798197,0.1177544044414383,0.14935834290409417,0.23425136979150116,0.5172500669574968,0.48274993304250324,0.07062086622573074,0.9293791337742693,0,0,0.8719918796066115,0.5588871649234509,0.21799313593991992,0.13419196710619724,8.688864826766238e-5,58151.26732877889,8518.173366740819,0.5197309488345819,2.1348982180463246e-4,0.23263675982202345,0.5453810822641568,2.322111772098402e-6,0.20018666078741923,27640743,478.307080584708,15537.236087689713,-2.600832711591199,-0.15003179953412588,-1.6026822308101791,0.6644158604877267,0.2429138133091881,-0.23563145645064704,0.3196237496377081
NC-507,1091662,992,9.087061746218152e-4,86.17780869902955,0.0030353100124151026,0.08507357774045132,0.2026445994303659,0.08488461257576864,3.4963119842255165e-4,0.6240122690425765,0.23393648529246946,0.08726082941141207,0.14619781426557046,0.1506460853042852,0.14082687450749734,0.11597737289630229,0.12515453832246315,0.5102748979373749,0.48972510206262504,0.11390354028508899,0.886096459714911,0,0,0.383317907,0.948426169,0.407082962,0.085219075,5.050170212157907e-4,83567,27977,0.43428831,0.001156979,0.070560536,0.404630737,9.16034e-7,0.48765524035799995,94077039,1011.2502241901775,94835.72479838709,0.97722824596018,1.4559038287370991,1.482420328344181,-0.5160617654843824,0.13192239326433353,-0.1240788597123717,0.6471463769742687
NC-509,404464,466,0.001152142094228411,66.89678438624945,0.002705597341732314,0.013547504092551434,0.1570124740479786,0.06454642819676451,4.3182211856322776e-4,0.7617561742024099,0.22122962745311767,0.07909216281924296,0.1288108925296317,0.12081352751330525,0.13641016648736773,0.1390048671371092,0.1746387560602255,0.5132649627737469,0.48673503722625316,0.07821778424412461,0.9217822157558754,0.3333333333333333,0,0.8258911094320358,0.48557192621213496,0.25523161537845646,0.1465701381941582,1.399514812742886e-4,52345.408852209344,8556.786107045373,0.4679278351173429,0.0014295270114764148,0.1105780817105213,0.4308566396638539,0,0.3484829240158502,27057341,456.4148278118751,19354.321173104436,-0.7758065134505111,-0.5609852986919649,0.4886275102835477,-0.6963269758376015,0.054784704943320287,0.2372383902882596,-0.28045893528837135
NC-511,334562,380,0.0011358133918376863,110.41405479402921,0.012736956717302222,0.02760811368338767,0.3900406056413613,0.107060542421883,0.0038310135279757047,0.4587227680080901,0.2512732034839005,0.12563066260033437,0.1673115584604557,0.1232490668123736,0.10114952085975014,0.1044546531689775,0.12693133461420822,0.5034461869226041,0.49655381307739593,0.12366480672548397,0.876335193274516,0,0,0.7454754939999999,0.861583136,0.575026452,0.187492317,1.979518111964141e-4,48177,9511,0.508504204,0.00228178,0.132305515,0.43931468600000007,2.98898e-6,0.33915888187999993,36940347,588.8990896305858,97211.43947368421,0.9802663044592979,-2.100194999747638,0.5699976224038489,-1.2554289257874853,0.7375902961290246,0.13047937674633325,0.8315699625692307
NC-513,146354,148,0.0010112467031990926,69.40804487748883,0.004776519561152856,0.08187815289095848,0.11002927999435566,0.07070942251384627,2.751613927399725e-4,0.7323314636469468,0.19356787877142004,0.17307117833962468,0.11866224913776716,0.11550525486788149,0.12372701843956223,0.11862830296282215,0.15683811748092225,0.5217662873747386,0.4782337126252614,0.10550471172908236,0.8944952882709176,0,0,0.879871785,0.709555065,0.30630526,0.12396448399999999,1.4213933172592112e-4,74803,15234,0.51162532,5.26098e-4,0.09782516600000002,0.403084302,0,0.24712165608,10158145,559.9026643590017,68636.11486486487,-0.2196362432040889,0.4208772487385566,0.1824420015518151,0.4226734256759408,1.1050097226940243,0.41791417808908465,0.17652106710154186
NC-516,212443,336,0.0015816007117203203,40.15349999764643,0.0030526039489417963,0.007057931423349504,0.024678455810155254,0.046615401067439215,4.8608343136015864e-4,0.918109524318754,0.16709249337426355,0.13286746620397735,0.10825690697275345,0.10399069536865789,0.12086487310999676,0.14068011516387974,0.2262474498064713,0.4996901634030545,0.5003098365969455,0.06564722481743475,0.9343527751825652,0.7142857142857143,0,0.9783678169329443,0.15423522101003903,0.10141543834006297,0.17941566818926488,3.270004622967631e-5,44757.63327574926,3214.188572934858,0.5031869358858753,0.0012683761981189035,0.3159028135218452,0.603295942741766,0,0.1886434304557237,8530330,223.8015241527772,3626.8409863945576,-3.3701368128391684,-1.0682880258437915,-2.1245608743071736,-0.14202545425254529,-0.4187311010175283,0.2349593455635921,0.5144266182549647
ND-500,760394,865,0.0011375681554562503,67.56716386504891,0.045450817804911385,0.015864048476012575,0.03281503225008624,0.05331320008070657,0.0014670372226525126,0.8510898641656307,0.2371070659168216,0.109602610343602,0.1433892637686515,0.12969342833423791,0.10071199354342852,0.11767075848034479,0.16182487961291367,0.48788045591195867,0.5121195440880414,0.04486111057648509,0.9551388894235149,0.09433962264150944,0.07547169811320754,0.9968814526192761,0.21050251142458687,0.16321801590644586,0.1054256944302296,4.255278157477798e-6,65356.38382207119,9545.178991417608,0.3768541752217968,0.0015350195124615702,0.1479671903802365,0.4952656123624226,1.0520856660362917e-5,0.10973761850598815,51377666,640.8984472923216,1120.6819936743375,-1.2705094723244765,0.8666560265951702,1.5109222155424487,-1.2455658525364448,-1.3343572785718183,-0.08455654470919302,0.45302723457202
NE-500,838031,612,7.302832472784419e-4,87.80440580360393,0.01432598721623645,0.006794255154552487,0.012139716993236889,0.06867006254850593,3.6375550149052554e-4,0.8977062225859778,0.24264983777231075,0.08601989517595465,0.11005573977014772,0.11858428114712209,0.10990955657764942,0.13496749503809083,0.19781319451872453,0.4944379077976254,0.5055620922023746,0.12196551027442032,0.8780344897255797,0.2696629213483146,0.011235955056179775,0.9972788819709769,0.16957921949096616,0.15698225960292161,0.10533076927761623,4.305559611727764e-6,58322.26978715585,3278.948793063741,0.3657209571766546,8.241337957198722e-4,0.13218683751046126,0.4728703354540894,7.1596388312604185e-6,0.11023182643378021,73582814,833.6064229454288,1350.9365866196665,-1.4726938770954632,0.5435046044501107,1.5639688841743857,-1.0294506895705935,-1.63020690652428,-0.8936089924147228,-0.2792045135509388
NE-501,843173,1609,0.001908267935524501,118.51565692924228,0.006559705010173091,0.03672098282209321,0.08546948370813669,0.08731436345085591,6.933215591978472e-4,0.7832421434495432,0.25509468805238517,0.08851336721963894,0.1434142228545833,0.14085843016362343,0.11612532205164511,0.116349856057664,0.13964411360046006,0.5017109262142306,0.49828907378576937,0.1286259091622476,0.8713740908377524,0,0,0.8213374771770222,0.8176774948130492,0.26682187423504905,0.09574366749466598,2.1477439823617867e-4,69446.4514803012,27233.43651658675,0.4401828481696082,5.517956868372392e-4,0.06174002716560429,0.4116023637681045,1.185996534993412e-6,0.4097953604913907,99929202,1237.8432958591748,20702.13424487259,0.375667380535131,0.7573681721876903,1.8385450769863065,-0.8414855826025831,0.07419286046174163,-0.43854232686613215,-0.20528189329286306
NE-502,315976,499,0.00157923386586323,99.06221042104464,0.007032983683351589,0.041522382123342375,0.03852042185275559,0.07157986445407569,5.966040916308126e-4,0.840747743794844,0.22643223253098035,0.146190754248887,0.13602308502717247,0.12817256922882045,0.10644384919347613,0.10780633540641327,0.14893117436425035,0.49644857618645977,0.5035514238135402,0.08239797573476935,0.9176020242652306,0,0,0.887561459,0.902696151,0.194622376,0.118674778,1.4565986079415405e-4,62464,23708,0.43347319200000006,7.65794e-4,0.048203726,0.42117439300000004,3.1647999999999998e-6,0.245171149992,31301281,834.7368504961066,62728.01803607214,-0.4704984534737752,0.5452880516304972,1.1766542141567051,-0.9966192470583445,-0.05658655021311233,0.10754195349346396,-0.1969220073687794
NH-500,1355244,1258,9.282461313239534e-4,141.05227029228686,0.0014036506595990217,0.026144544631054475,0.015448186458530262,0.055957705078616846,2.0656949384634588e-4,0.900839343678353,0.1851129169626915,0.08769492605023367,0.12671904564955175,0.12119172754090186,0.12758370237362682,0.15677163118932091,0.1949260502336735,0.5009720182673144,0.4990279817326856,0.04522010557458601,0.954779894425414,0.1,0,0.9295690791707542,0.3986276523410285,0.10419894866583436,0.07452300138936088,5.844056161057329e-5,78913.80712476867,10950.090766681129,0.4616737512247603,7.211868208827668e-4,0.15579907018801445,0.47121477749000623,2.2136239589180987e-06,0.21053700099392708,191160243,1892.7346948270374,15195.567806041336,-1.8164122181303959,1.7319451802911745,0.15902282093604495,0.741063531087547,-0.16169403871830504,0.287191979938486,0.07331983589667079
NH-502,415305,987,0.0023765666197132227,184.97021706938276,0.0013105561086342802,0.04320266247288712,0.02632414260774214,0.07821975981955205,1.1061574494894843e-4,0.8508322632462355,0.19906199674147462,0.08286166335477431,0.1409100326794308,0.12859873991128523,0.13195615117297496,0.14930826968535452,0.16730314645470556,0.4987121290602074,0.5012878709397927,0.08250143619976832,0.9174985638002316,0,0,0.79584241,0.755627907,0.16315719800000003,0.074307447,1.8293745693494657e-4,82099,19861,0.48173566900000003,7.553290000000001e-4,0.054343471,0.414637435,2.40787e-6,0.29190625596,76819056,2489.255445277009,77830.85714285714,-0.6258149529736322,1.6604063483626121,0.6446095581899743,0.6764116830034116,0.44317412421544355,0.36293067932029593,-0.18814908307974476
